ID,Summary,Severity,CVSS_Score,CVE_Aliases,CWE_IDs,Ecosystem,Package_Name,Version_Introduced,Version_Fixed,Published,Modified
GHSA-25rw-g6ff-fmg8,ZITADEL: Login V2 UI Policy Bypass Allows Unauthorized Self-Registration and Authentication,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,CVE-2026-29193,CWE-287,Go,github.com/zitadel/zitadel/v2,4.0.0,4.12.1,2026-03-04T22:51:16Z,2026-03-09T15:46:19Z
GHSA-262p-vjx5-45xh,Duplicate Advisory: HTTP Request Smuggling via HTTP/1.0 and Transfer-Encoding Misparsing,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,CWE-444,crates.io,pingora-core,0,0.8.0,2026-03-05T00:31:11Z,2026-03-05T20:55:52Z
GHSA-26f5-8h2x-34xh,h3 has an observable timing discrepancy in basic auth utils,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-33129,CWE-208,npm,h3,2.0.0-beta.0,2.0.1-rc.9,2026-03-18T16:17:58Z,2026-03-20T21:27:48Z
GHSA-27cr-4p5m-74rj,OpenClaw has a workspace-only sandbox guard mismatch for @-prefixed absolute paths,MODERATE,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-32033,CWE-180; CWE-22,npm,openclaw,0,2026.2.24,2026-03-03T22:11:54Z,2026-03-19T22:28:03Z
GHSA-27qj-9gvp-8rh9,Packetbeat does not properly validate an array index in multiple protocol parser components,MODERATE,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CVE-2026-26933,CWE-129,Go,github.com/elastic/beats/v7,0,7.0.0-alpha2.0.20260126223743-dec1b31111ec,2026-03-19T18:31:19Z,2026-03-19T21:23:15Z
GHSA-27vg-33gh-4hwg,Actual Sync Server has an Authenticated Path Traversal,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-3089,CWE-22,npm,@actual-app/sync-server,0,26.3.0,2026-03-10T01:02:15Z,2026-03-10T01:02:15Z
GHSA-2858-xg23-26fp,OpenClaw: Node camera URL payload host-binding bypass allowed gateway fetch pivots,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,,CWE-918,npm,openclaw,2026.2.13,2026.3.2,2026-03-03T21:18:56Z,2026-03-03T21:18:56Z
GHSA-29r8-gvx4-r9w3,"Authentication Bypass in extension ""E-Mail MFA Provider"" (mfa_email)",HIGH,CVSS:4.0/AV:N/AC:H/AT:P/PR:L/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-4208,CWE-639,Packagist,ralffreit/mfa-email,0,,2026-03-17T09:31:28Z,2026-03-18T16:17:23Z
GHSA-2ch6-x3g4-7759,OpenClaw's commands.allowFrom sender authorization accepted conversation identifiers via ctx.From,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,CWE-639,npm,openclaw,0,2026.2.23,2026-03-03T23:19:46Z,2026-03-03T23:19:46Z
GHSA-2cjm-2gwv-m892,Parse Server's OAuth2 adapter shares mutable state across providers via singleton instance,CRITICAL,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,CVE-2026-32242,CWE-362,npm,parse-server,9.0.0,9.6.0-alpha.11,2026-03-12T17:29:49Z,2026-03-13T13:36:09Z
GHSA-2cpp-j2fc-qhp7,AWS API MCP File Access Restriction Bypass,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,CVE-2026-4270,CWE-424,PyPI,awslabs.aws-api-mcp-server,0.2.14,1.3.9,2026-03-17T20:33:15Z,2026-03-17T20:33:15Z
GHSA-2cwr-f5hx-gg3w,Duplicate Advisory: OpenClaw: stageSandboxMedia destination symlink traversal can overwrite files outside sandbox workspace,MODERATE,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,,CWE-59,npm,openclaw,0,,2026-03-19T03:30:57Z,2026-03-19T16:26:19Z
GHSA-2f24-mg4x-534q,"TinaCMS Vulnerable to Path Traversal Leading to Arbitrary File Read, Write and Delete",HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-28793,CWE-22,npm,@tinacms/cli,0,2.1.8,2026-03-12T20:32:26Z,2026-03-12T20:32:26Z
GHSA-2f4c-vrjq-rcgv,WeKnora has Broken Access Control - Cross-Tenant Data Exposure,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-30859,CWE-284,Go,github.com/Tencent/WeKnora,0,0.2.12,2026-03-06T23:57:20Z,2026-03-09T13:20:28Z
GHSA-2f9h-23f7-8gcx,AVideo affected by unauthenticated application takeover via exposed web installer on uninitialized deployments,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-33038,CWE-306,Packagist,wwbn/avideo,0,,2026-03-17T19:46:40Z,2026-03-20T21:22:32Z
GHSA-2fgq-7j6h-9rm4,OpenClaw has system.run shell-wrapper env injection via SHELLOPTS/PS4 can bypass allowlist intent (RCE),MODERATE,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,CVE-2026-32003,CWE-15; CWE-78,npm,openclaw,0,2026.2.22,2026-03-03T00:40:56Z,2026-03-19T22:17:15Z
GHSA-2gmv-2r3v-jxj2,Stored XSS in PySpector HTML Report Generation leads to Javascript Code Execution,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N,CVE-2026-33140,CWE-79,PyPI,pyspector,0,0.1.7,2026-03-18T16:33:46Z,2026-03-20T21:33:17Z
GHSA-2h2p-mvfx-868w,SiYuan Vulnerable to Path Traversal in /export Endpoint Allows Arbitrary File Read and Secret Leakage,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:L,CVE-2026-30869,CWE-200; CWE-22; CWE-285,Go,github.com/siyuan-note/siyuan/kernel,0,3.5.10,2026-03-07T02:19:45Z,2026-03-10T18:43:18Z
GHSA-2hcp-gjrf-7fhc,Micronaut Framework vulnerable to a Denial of Service in HTML error response caching,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-33012,CWE-770,Maven,io.micronaut:micronaut-http-server,4.7.0,4.10.17,2026-03-17T18:39:27Z,2026-03-20T21:21:54Z
GHSA-2hm8-rqrm-xfjq,OpenClaw's owner-only gateway tool access checks were incomplete in specific authenticated DM flows,MODERATE,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N,,CWE-269; CWE-863,npm,openclaw,0,2026.2.19,2026-03-03T21:36:33Z,2026-03-03T21:36:33Z
GHSA-2j3p-gqw5-g59j,theshit's Improper Privilege Dropping Allows Local Privilege Escalation via Command Re-execution,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-21882,CWE-250; CWE-269; CWE-273,crates.io,theshit,0,0.2.0,2026-03-02T17:44:53Z,2026-03-02T21:59:23Z
GHSA-2j6q-whv2-gh6w,h3: Missing Path Segment Boundary Check in `mount()` Causes Middleware Execution on Unrelated Prefix-Matching Routes,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,CVE-2026-33490,CWE-706,npm,h3,2.0.1-alpha.0,2.0.1-rc.17,2026-03-20T20:50:27Z,2026-03-20T20:50:27Z
GHSA-2jpr-83rg-v67j,django-allauth has an open redirect vulnerability,MODERATE,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,CVE-2026-27982,CWE-601,PyPI,django-allauth,0,65.14.1,2026-03-05T06:30:27Z,2026-03-05T21:15:25Z
GHSA-2m67-cxxq-c3h8,"ZeptoClaw: Path boundary checks bypass via symlink, TOCTOU, and hardlink",HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-32232,CWE-22; CWE-62,crates.io,zeptoclaw,0,0.7.6,2026-03-12T16:37:49Z,2026-03-13T13:36:00Z
GHSA-2m8c-2374-465f,Duplicate Advisory: Cache poisoning via insecure-by-default cache key,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:H/VA:N/SC:H/SI:H/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,crates.io,pingora-cache,0,0.8.0,2026-03-05T00:31:11Z,2026-03-05T20:57:23Z
GHSA-2mc2-g238-722j,OpenClaw affected by iMessage remote attachment SCP hardening (strict host-key checks and remoteHost validation),MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,,CWE-295; CWE-78,npm,openclaw,0,2026.2.19,2026-03-03T21:35:21Z,2026-03-03T21:35:21Z
GHSA-2mhw-8qcg-gr96,skia-python vendors vulnerable libfreetype because of pinned cibuildwheel version,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,,CWE-1395; CWE-787,PyPI,skia-python,,,2026-03-19T18:10:25Z,2026-03-19T18:10:25Z
GHSA-2mjp-6q6p-2qxm,Undici has an HTTP Request/Response Smuggling issue,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,CVE-2026-1525,CWE-444,npm,undici,0,6.24.0,2026-03-13T20:07:03Z,2026-03-13T20:07:03Z
GHSA-2pm6-9fhx-vvg3,The mailqueue TYPO3 extension has Insecure Deserialization in `TransportFailure` class,MODERATE,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:L/VA:N/SC:H/SI:H/SA:H,CVE-2026-1323,CWE-502,Packagist,cpsit/typo3-mailqueue,0,0.4.5,2026-03-18T16:17:08Z,2026-03-18T16:17:08Z
GHSA-2rgf-hm63-5qph,OpenClaw improperly parses X-Forwarded-For behind trusted proxies allows client IP spoofing in security decisions,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,CVE-2026-32029,CWE-345; CWE-807,npm,openclaw,0,2026.2.21,2026-03-03T22:17:12Z,2026-03-20T21:13:36Z
GHSA-2rqg-gjgv-84jm,OpenClaw: Gateway `agent` calls could override the workspace boundary,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,CWE-668,npm,openclaw,0,2026.3.11,2026-03-13T20:55:30Z,2026-03-13T20:55:30Z
GHSA-2v3w-6g35-5f9v,Mattermost fails to properly validate User-Agent header tokens,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,CVE-2026-25783,CWE-1287,Go,github.com/mattermost/mattermost/server/v8,0,8.0.0-20260129181235-1346cf529aef,2026-03-16T15:30:42Z,2026-03-17T19:59:39Z
GHSA-2w8x-224x-785m,sjcl is missing point-on-curve validation in sjcl.ecc.basicKey.publicKey,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-4258,CWE-325; CWE-347,npm,sjcl,0,,2026-03-17T06:31:32Z,2026-03-18T16:10:06Z
GHSA-2ww6-868g-2c56,OpenClaw Vulnerable to HTML injection via unvalidated image MIME type in data-URL interpolation,MODERATE,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,CVE-2026-32040,CWE-79,npm,openclaw,0,2026.2.23,2026-03-03T18:30:39Z,2026-03-20T21:14:26Z
GHSA-2xc6-348p-c2x6,Sylius affected by IDOR in Cart and Checkout LiveComponents,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-31820,CWE-639,Packagist,sylius/sylius,2.0.0,2.0.16,2026-03-11T00:12:47Z,2026-03-11T05:46:26Z
GHSA-2xfc-g69j-x2mp,Craft CMS: Entries Authorship Spoofing via Mass Assignment,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-28781,CWE-639; CWE-915,Packagist,craftcms/cms,5.0.0-RC1,5.9.0-beta.1,2026-03-03T21:00:51Z,2026-03-04T18:39:05Z
GHSA-2xr4-chcf-vmvf,The Query Monitor plugin for WordPress has Reflected Cross-Site Scripting via Request URI,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CVE-2026-4267,CWE-80,Packagist,johnbillion/query-monitor,0,3.20.4,2026-03-19T19:37:04Z,2026-03-19T19:37:04Z
GHSA-3366-gw57-fcm5,Ella Core panics on malformed ULNASTransport Message without a Request Type,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CVE-2026-33283,CWE-476,Go,github.com/ellanetworks/core,0,1.6.0,2026-03-19T17:47:12Z,2026-03-19T17:47:12Z
GHSA-33hm-cq8r-wc49,Temporary path handling could write outside OpenClaw temp boundary,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CVE-2026-32026,CWE-22; CWE-284,npm,openclaw,0,2026.2.24,2026-03-03T18:11:16Z,2026-03-20T21:12:35Z
GHSA-33mp-8p67-xj7c,Froxlor has Admin-to-Root Privilege Escalation via Input Validation Bypass + OS Command Injection,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,CVE-2026-26279,CWE-482; CWE-78,Packagist,froxlor/froxlor,0,2.3.4,2026-03-03T17:40:19Z,2026-03-04T01:59:59Z
GHSA-34g8-9fpp-46ch,Mattermost fails to limit the size of responses from integration action endpoints,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,CVE-2026-2456,CWE-789,Go,github.com/mattermost/mattermost/server/v8,0,8.0.0-20260127165411-fe3052073dc6,2026-03-16T15:30:43Z,2026-03-17T20:01:22Z
GHSA-354r-7mfh-7rh2,OpenClaw: Discord DM reaction ingress missed dmPolicy/allowFrom checks in restricted setups,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,CVE-2026-32028,CWE-863,npm,openclaw,0,2026.2.25,2026-03-03T21:25:34Z,2026-03-20T21:13:11Z
GHSA-364q-w7vh-vhpc,OliveTin's unsafe parsing of UniqueTrackingId can be used to write files,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:L,CVE-2026-31817,CWE-22,Go,github.com/OliveTin/OliveTin,0,0.0.0-20260309102040-b03af0e2eca3,2026-03-11T00:09:41Z,2026-03-11T05:46:08Z
GHSA-36h3-7c54-j27r,OpenClaw has browser trace/download path symlink escape in temp output handling,MODERATE,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,CWE-22; CWE-59,npm,openclaw,0,2026.2.25,2026-03-02T22:18:07Z,2026-03-02T22:18:07Z
GHSA-37g4-qqqv-7m99,Intake has a Command Injection via shell() Expansion in Parameter Defaults,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CVE-2026-33310,CWE-78; CWE-94,PyPI,intake,0,,2026-03-19T17:46:54Z,2026-03-19T17:46:54Z
GHSA-37j7-56xc-c468,Idno Vulnerable to Remote Code Execution via Chained Import File Write and Template Path Traversal,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:H/VI:H/VA:H/SC:L/SI:L/SA:N,CVE-2026-28507,CWE-78,Packagist,idno/known,0,1.6.4,2026-03-02T21:26:24Z,2026-03-06T15:16:10Z
GHSA-3846-mfvc-xwpf,Duplicate Advisory: Exec allowlist wrapper analysis did not unwrap env/shell dispatch chains,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,,CWE-78,npm,openclaw,0,,2026-03-19T03:30:57Z,2026-03-20T13:26:45Z
GHSA-387c-qmrw-59qv,Duplicate Advisory: Microsoft Security Advisory CVE-2026-26131 – .NET Elevation of Privilege Vulnerability,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,CWE-276,NuGet,Microsoft.NetCore.App.Runtime.linux-arm,10.0.0,10.0.4,2026-03-10T18:31:21Z,2026-03-11T18:54:29Z
GHSA-387m-j3p9-3php,NocoDB Vulnerable to User Enumeration via Password Reset Endpoint,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N/E:U,CVE-2026-28358,CWE-204,npm,nocodb,0,0.301.3,2026-03-02T19:42:07Z,2026-03-02T19:42:07Z
GHSA-389r-rccm-h3h5,eml_parser: Path Traversal in Official Example Script Leads to Arbitrary File Write,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,CVE-2026-29780,CWE-22,PyPI,eml-parser,0,2.0.1,2026-03-05T00:16:57Z,2026-03-09T15:49:19Z
GHSA-38f7-945m-qr2g,Effect `AsyncLocalStorage` context lost/contaminated inside Effect fibers under concurrent load with RPC,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,CVE-2026-32887,CWE-362,npm,effect,0,3.20.0,2026-03-20T20:34:06Z,2026-03-20T20:34:06Z
GHSA-392f-ggf5-fp3c,OpenClaw: Unicode canonicalization drift in node metadata policy classification could broaden node allowlists,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,,CWE-176; CWE-436,npm,openclaw,0,2026.3.1,2026-03-02T21:49:33Z,2026-03-02T21:49:33Z
GHSA-3936-cmfr-pm3m,Black: Arbitrary file writes from unsanitized user input in cache file name,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,CVE-2026-32274,CWE-22,PyPI,black,0,26.3.1,2026-03-12T18:33:10Z,2026-03-13T13:36:21Z
GHSA-394x-vwmw-crm3,AWS-LC X.509 Name Constraints Bypass via Wildcard/Unicode CN,HIGH,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,CWE-155; CWE-295,crates.io,aws-lc-sys,0.32.0,0.39.0,2026-03-20T20:34:59Z,2026-03-20T20:34:59Z
GHSA-39mp-8hj3-5c49,Gradio is Vulnerable to Absolute Path Traversal on Windows with Python 3.13+,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-28414,CWE-22; CWE-36,PyPI,gradio,0,6.7.0,2026-03-01T01:28:41Z,2026-03-01T01:28:41Z
GHSA-3c22-5j5m-4jq7,Gokapi has Stored XSS in SVG Hotlinks,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,CVE-2026-28683,CWE-79,Go,github.com/forceu/gokapi,0,2.2.3,2026-03-05T18:40:05Z,2026-03-06T15:17:00Z
GHSA-3c4m-j3g4-hh25,flarum/nicknames extension has display name injection in notification emails (autolink & markdown),MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,CVE-2026-30913,CWE-79,Packagist,flarum/nicknames,0,1.8.3,2026-03-10T00:56:30Z,2026-03-10T18:44:19Z
GHSA-3c6h-g97w-fg78,OpenClaw's tools.exec.safeBins sort long-option abbreviation bypass can skip exec approval in allowlist mode,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-32059,CWE-184; CWE-863,npm,openclaw,0,2026.2.23,2026-03-03T21:41:59Z,2026-03-11T20:38:42Z
GHSA-3cvx-236h-m9fj,OpenClaw has an opt-in insecure Control UI auth over plaintext HTTP could allow privileged access,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-32034,CWE-285; CWE-319,npm,openclaw,0,2026.2.21,2026-03-03T21:49:18Z,2026-03-19T22:28:21Z
GHSA-3cw6-2j68-868p,Envoy vulnerable to crash for scoped ip address during DNS,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-26310,CWE-20,Go,github.com/envoyproxy/envoy,,,2026-03-10T18:16:26Z,2026-03-11T20:42:23Z
GHSA-3fpm-8rjr-v5mc,AVideo has Unauthenticated SSRF via plugin/Live/test.php,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,CVE-2026-33502,CWE-918,Packagist,wwbn/avideo,0,,2026-03-20T20:57:56Z,2026-03-20T22:07:01Z
GHSA-3fvx-xrxq-8jvv,soft-serve vulnerable to SSRF via unvalidated LFS endpoint in repo import,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:L,CVE-2026-30832,CWE-918,Go,github.com/charmbracelet/soft-serve,0.6.0,0.11.4,2026-03-06T22:16:00Z,2026-03-09T15:50:39Z
GHSA-3g9h-9hp4-654v,SiYuan has an Unauthenticated WebSocket DoS via Auth Keepalive Bypass,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-33203,CWE-248; CWE-306,Go,github.com/siyuan-note/siyuan/kernel,0,3.6.2,2026-03-18T20:11:00Z,2026-03-18T20:11:00Z
GHSA-3h2q-j2v4-6w5r,OpenClaw's system.run allowlist approval parsing missed PowerShell encoded-command wrappers,MODERATE,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,,CWE-184; CWE-863,npm,openclaw,0,2026.3.7,2026-03-09T19:53:58Z,2026-03-09T19:53:58Z
GHSA-3jx4-q2m7-r496,OpenClaw: Hardlink alias checks could bypass workspace-only file boundaries in specific configurations,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,,CWE-59; CWE-668,npm,openclaw,0,2026.2.25,2026-03-04T19:21:04Z,2026-03-04T19:21:04Z
GHSA-3m5v-4xp5-gjg2,Graphiti Affected by Arbitrary Method Execution via Unvalidated Relationship Names,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,CVE-2026-33286,CWE-913,RubyGems,graphiti,0,1.10.2,2026-03-20T15:58:14Z,2026-03-20T15:58:14Z
